Temperature,Velocity,Server_1_Power,Server_2_Power,Server_3_Power,Server_4_Power,Server_5_Power,Server_6_Power,Server_7_Power,Server_8_Power,Server_9_Power,Server_10_Power,Server_11_Power,Server_12_Power,images
290,1.75,50,75,100,50,75,50,75,50,75,50,75,50,dp1216
290,2.65,50,75,100,75,50,75,50,100,100,100,0,100,dp1217
299,1.75,100,75,75,75,50,0,75,50,100,75,50,75,dp1218
290,1.75,100,75,50,100,75,100,50,100,100,100,75,50,dp1219
290,2.65,0,0,75,75,50,50,100,0,50,100,50,75,dp1220
295,1.75,50,0,75,0,50,100,75,50,75,75,50,50,dp1221
299,2.65,50,0,50,75,50,100,0,50,100,75,50,75,dp1222
299,2.22,75,75,0,0,0,0,75,100,100,50,100,75,dp1223
299,2.65,50,0,100,75,75,0,75,100,50,75,100,75,dp1224
290,2.65,75,50,0,0,50,75,100,0,0,75,75,0,dp1225
299,1.75,100,100,75,100,75,50,75,100,50,75,100,0,dp1226
290,2.65,75,0,100,100,100,75,50,50,50,50,50,75,dp1227
299,2.22,75,75,50,100,75,100,75,75,50,75,0,0,dp1228
295,1.75,100,100,50,100,0,0,0,50,50,75,100,50,dp1229
290,1.75,50,50,50,75,0,75,75,100,0,0,50,50,dp1230
299,2.22,50,0,0,50,0,100,50,0,100,0,0,0,dp1231
295,2.65,0,100,50,50,100,0,75,0,100,50,75,50,dp1232
290,2.65,50,50,50,0,75,0,0,0,100,100,100,75,dp1233
290,1.75,100,0,0,50,0,50,0,75,100,50,100,50,dp1234
295,2.22,75,0,50,75,50,0,50,75,0,75,0,0,dp1235
290,2.22,75,75,75,100,0,100,50,0,75,100,100,50,dp1236
295,2.22,75,50,50,100,100,0,0,100,50,50,0,0,dp1237
290,2.65,75,0,50,0,75,50,75,50,75,50,50,50,dp1238
295,2.65,75,100,50,50,75,100,50,50,50,0,100,50,dp1239
290,2.22,75,0,0,50,50,0,75,75,100,50,75,100,dp1240
299,2.22,100,100,100,75,50,100,0,50,0,0,100,100,dp1241
299,2.65,75,50,75,0,75,100,75,50,50,0,50,75,dp1242
295,1.75,75,0,50,50,0,75,50,100,50,75,50,0,dp1243
295,2.22,75,0,75,50,100,50,75,100,75,75,0,100,dp1244
295,2.65,50,0,0,100,0,0,50,0,0,75,0,75,dp1245
290,1.75,100,100,75,0,50,100,50,100,100,0,100,50,dp1246
299,1.75,0,75,75,75,100,0,75,100,75,50,50,0,dp1247
295,2.22,100,75,100,75,50,50,50,0,0,0,100,50,dp1248
295,1.75,100,0,50,75,0,50,50,75,50,50,0,0,dp1249
299,2.65,50,0,75,75,100,75,50,0,75,100,0,75,dp1250
299,1.75,0,0,50,75,50,0,100,75,50,75,100,50,dp1251
290,2.22,75,75,75,75,0,50,0,0,0,75,75,75,dp1252
295,2.65,50,75,75,0,0,0,50,100,100,50,75,50,dp1253
299,2.22,50,50,100,0,50,100,0,0,50,75,75,75,dp1254
295,2.65,100,100,100,100,0,100,75,50,75,100,0,100,dp1255
295,2.65,50,50,50,75,100,50,75,0,75,0,75,100,dp1256
295,2.65,50,0,75,50,0,0,100,75,0,50,0,0,dp1257
295,1.75,0,100,0,0,50,100,0,100,50,100,0,100,dp1258
290,1.75,0,50,100,50,100,50,75,0,0,50,75,0,dp1259
295,1.75,0,50,50,100,100,0,0,50,0,0,50,0,dp1260
290,2.65,100,50,75,100,100,100,75,75,100,0,0,75,dp1261
299,2.65,100,0,75,75,50,100,50,0,50,50,50,100,dp1262
290,2.22,100,0,75,50,0,50,75,0,100,0,100,0,dp1263
299,2.65,75,0,75,50,75,100,100,100,0,50,75,50,dp1264
295,1.75,50,50,0,0,0,50,50,100,100,50,100,0,dp1265
299,2.22,100,100,100,75,0,50,75,50,50,50,75,0,dp1266
295,1.75,0,100,75,75,100,100,0,50,75,50,50,100,dp1267
295,1.75,100,50,100,0,0,50,100,50,50,100,50,0,dp1268
295,2.22,0,75,75,0,75,0,50,100,100,50,100,100,dp1269
299,2.22,75,75,100,100,50,100,100,50,100,75,50,100,dp1270
290,2.22,50,0,100,100,50,50,100,100,75,50,50,0,dp1271
299,2.65,100,100,75,50,100,75,0,75,0,100,75,75,dp1272
290,2.65,75,100,75,50,0,75,0,0,0,75,75,0,dp1273
295,1.75,50,0,100,0,0,75,50,100,50,100,0,75,dp1274
299,2.22,75,50,50,100,50,100,75,50,50,0,50,50,dp1275
290,1.75,75,50,75,75,0,100,75,100,50,0,50,50,dp1276
290,2.22,0,100,50,0,75,50,100,0,50,50,50,100,dp1277
290,2.65,75,75,0,75,100,0,50,100,50,75,100,0,dp1278
295,1.75,100,100,100,100,0,50,100,0,50,100,50,50,dp1279
290,2.22,0,100,50,50,75,100,100,75,75,0,0,50,dp1280
295,2.22,50,0,100,50,100,50,75,50,50,50,0,75,dp1281
295,2.22,100,75,50,100,100,0,100,50,0,0,50,75,dp1282
290,2.65,50,100,100,0,100,100,100,100,50,75,50,50,dp1283
290,2.22,100,50,50,0,75,75,50,0,100,100,50,75,dp1284
290,2.65,100,75,100,0,0,50,50,75,0,0,50,100,dp1285
299,2.65,50,0,50,50,50,50,100,100,0,50,100,0,dp1286
295,2.65,100,0,75,50,50,50,100,0,75,0,100,0,dp1287
295,2.65,50,0,50,75,50,75,75,50,100,0,100,100,dp1288
295,1.75,0,100,50,0,100,0,50,50,50,0,75,0,dp1289
299,2.22,100,75,50,50,75,100,50,75,100,100,50,0,dp1290
290,2.22,100,50,75,0,75,50,50,100,100,100,75,100,dp1291
295,1.75,100,75,0,0,0,75,50,100,0,0,0,50,dp1292
295,2.65,50,100,75,75,100,100,100,75,75,75,100,100,dp1293
290,2.22,0,100,75,100,50,0,0,75,0,0,100,0,dp1294
290,1.75,75,75,100,0,75,75,100,50,0,75,100,100,dp1295
299,1.75,50,0,100,100,50,0,100,100,0,100,0,100,dp1296
290,2.22,100,50,100,100,75,0,50,50,50,0,75,50,dp1297
290,2.22,50,75,50,50,100,0,0,75,100,0,100,0,dp1298
299,2.22,75,0,75,50,75,0,0,75,50,75,50,100,dp1299
295,2.65,50,100,100,100,0,75,100,50,100,0,75,0,dp1300
290,1.75,50,75,75,50,75,0,75,50,0,50,100,0,dp1301
290,2.65,0,50,75,100,50,100,100,100,0,50,50,0,dp1302
299,2.22,0,100,75,75,100,75,50,50,50,75,50,0,dp1303
295,2.22,75,50,100,0,75,0,100,75,75,50,0,100,dp1304
299,2.22,75,75,75,75,100,100,75,75,50,75,100,0,dp1305
295,1.75,75,0,75,75,100,100,100,50,100,50,100,75,dp1306
295,1.75,50,50,0,50,75,100,0,100,75,0,100,100,dp1307
299,2.65,50,75,50,0,100,75,75,100,100,0,0,75,dp1308
290,2.22,0,0,75,50,0,50,50,50,100,100,100,100,dp1309
299,1.75,100,75,0,100,0,100,75,50,50,0,75,50,dp1310
295,1.75,0,75,0,50,50,50,50,75,100,100,75,0,dp1311
290,1.75,75,50,0,50,0,0,0,0,0,50,0,50,dp1312
299,1.75,100,50,75,75,75,100,50,0,0,50,100,0,dp1313
295,1.75,75,0,100,50,100,50,75,50,0,0,75,50,dp1314
299,1.75,100,75,100,100,50,75,100,100,50,50,0,100,dp1315
290,1.75,50,75,50,0,0,75,100,0,0,0,75,50,dp1316
290,2.65,0,100,75,0,75,0,50,0,75,100,100,100,dp1317
290,2.22,0,100,75,100,75,50,75,0,0,0,75,0,dp1318
290,1.75,50,75,75,100,75,50,75,50,50,75,100,0,dp1319
290,2.65,75,50,75,50,100,75,0,0,75,50,0,50,dp1320
299,2.65,0,75,100,100,0,100,50,0,0,50,100,100,dp1321
290,1.75,100,75,100,50,0,50,50,0,75,100,50,0,dp1322
295,2.65,75,75,0,0,75,100,100,0,75,100,100,100,dp1323
290,2.65,50,75,75,0,100,100,0,0,0,0,0,50,dp1324
299,2.65,75,100,50,75,100,50,50,100,50,100,75,100,dp1325
295,2.65,75,0,0,50,100,100,50,75,50,50,75,100,dp1326
295,2.22,75,75,0,75,0,50,100,75,75,75,50,0,dp1327
295,2.22,100,75,100,100,0,100,100,50,75,50,50,75,dp1328
299,1.75,50,75,100,75,100,0,0,75,0,75,100,50,dp1329
290,2.22,50,50,100,100,75,50,50,50,75,50,100,50,dp1330
290,2.65,50,0,75,75,100,75,75,75,75,50,50,50,dp1331
295,1.75,50,75,50,50,100,75,50,50,50,0,50,100,dp1332
299,2.65,50,50,50,75,75,0,100,0,100,0,75,0,dp1333
295,2.22,75,100,0,100,50,75,0,100,50,0,75,0,dp1334
299,1.75,100,50,100,100,75,75,75,100,0,0,100,100,dp1335
295,2.65,75,100,100,0,100,0,100,50,50,0,75,50,dp1336
290,1.75,75,0,0,50,0,0,100,50,100,100,75,75,dp1337
295,2.22,75,75,75,75,75,100,50,100,100,0,100,75,dp1338
299,1.75,0,0,0,0,100,0,100,50,0,0,100,50,dp1339
290,2.65,75,100,0,50,75,50,75,0,100,50,50,100,dp1340
295,2.65,100,75,75,0,75,0,50,50,0,75,100,100,dp1341
290,2.22,50,100,0,100,75,75,0,0,75,50,0,75,dp1342
299,2.22,50,50,50,100,50,100,0,75,100,0,0,100,dp1343
290,1.75,100,0,50,50,75,0,75,50,50,50,0,0,dp1344
295,2.65,75,100,50,75,50,75,100,100,50,75,0,100,dp1345
295,2.22,75,50,100,50,50,0,0,100,75,0,75,100,dp1346
290,2.65,0,100,100,0,75,50,50,0,75,50,100,75,dp1347
295,2.65,0,75,50,0,75,100,50,0,75,100,50,100,dp1348
299,2.65,0,100,0,50,0,50,75,75,100,50,75,100,dp1349
290,2.65,0,50,50,75,75,0,0,75,75,50,50,50,dp1350
299,2.65,75,50,75,0,75,75,75,75,100,75,0,0,dp1351
299,2.22,100,75,75,75,50,50,50,100,0,100,50,0,dp1352
290,2.22,50,100,50,0,75,50,50,100,100,50,0,0,dp1353
299,2.22,100,0,75,50,0,50,50,0,0,0,50,50,dp1354
299,2.22,100,0,50,75,75,100,0,100,0,75,100,75,dp1355
299,1.75,100,100,75,75,0,50,50,75,50,50,50,50,dp1356
299,2.22,50,0,75,100,100,0,0,75,100,50,0,100,dp1357
299,2.22,75,0,100,100,100,100,50,50,75,50,0,0,dp1358
290,2.65,50,50,50,0,50,100,100,100,0,50,0,50,dp1359
299,2.65,0,100,0,100,50,100,100,50,75,50,0,0,dp1360
290,1.75,0,75,75,100,0,50,0,75,0,75,100,100,dp1361
299,1.75,0,50,75,50,100,0,75,50,50,50,0,0,dp1362
290,2.65,0,75,50,50,100,0,50,0,75,50,0,50,dp1363
295,1.75,50,50,50,50,75,50,100,50,0,100,75,100,dp1364
290,1.75,0,75,0,0,100,0,50,0,75,75,50,75,dp1365
299,2.22,100,100,0,50,0,0,100,75,50,75,100,100,dp1366
299,1.75,75,50,75,100,75,0,50,75,0,75,50,75,dp1367
299,1.75,75,0,50,75,50,50,75,0,50,50,75,75,dp1368
299,2.65,75,100,75,0,50,0,0,100,75,50,0,75,dp1369
299,2.22,0,100,100,100,0,0,100,100,75,100,50,50,dp1370
290,2.65,0,100,50,75,0,0,100,75,50,100,75,0,dp1371
290,1.75,100,100,100,100,100,0,50,50,100,0,50,50,dp1372
295,1.75,100,100,100,75,75,75,0,50,50,0,0,100,dp1373
299,2.65,0,75,50,0,0,50,100,100,50,50,75,0,dp1374
299,2.22,75,50,75,75,100,50,75,0,75,75,0,50,dp1375
290,2.65,50,75,100,75,0,0,50,50,100,50,75,0,dp1376
290,1.75,50,0,0,0,100,100,50,0,50,0,0,0,dp1377
295,2.22,0,75,50,100,50,0,75,0,100,50,50,0,dp1378
290,2.65,100,75,50,75,75,50,50,50,100,50,0,50,dp1379
295,2.22,75,100,50,100,0,0,50,0,100,75,50,0,dp1380
290,2.22,100,0,50,0,75,0,0,50,100,0,50,75,dp1381
295,2.22,100,0,75,50,0,0,50,0,50,50,50,75,dp1382
295,1.75,75,0,75,100,75,75,75,0,50,0,50,0,dp1383
299,2.65,50,100,50,0,50,0,50,50,100,50,100,100,dp1384
299,2.65,0,50,0,50,75,75,50,50,75,75,0,75,dp1385
295,1.75,50,100,0,50,75,100,50,0,50,100,0,100,dp1386
295,2.65,75,50,50,50,0,100,100,100,50,100,50,0,dp1387
299,2.22,50,75,75,0,100,50,100,50,0,75,0,75,dp1388
290,2.65,0,75,75,100,100,75,75,75,100,100,50,75,dp1389
295,2.65,100,50,50,0,75,100,0,0,75,0,75,0,dp1390
299,2.65,75,50,100,100,100,0,50,100,0,0,0,50,dp1391
290,2.22,75,0,100,0,75,75,0,75,50,50,0,50,dp1392
295,1.75,75,0,50,100,0,0,50,50,0,50,50,50,dp1393
295,2.22,100,50,75,0,100,100,50,0,75,50,0,50,dp1394
295,2.22,50,50,50,50,75,100,75,50,50,75,75,100,dp1395
299,2.22,0,0,0,0,50,0,75,75,0,75,100,50,dp1396
290,1.75,50,75,50,50,75,50,75,75,50,100,75,50,dp1397
299,1.75,75,75,50,75,0,100,100,0,75,75,0,50,dp1398
290,1.75,75,100,75,0,50,100,0,0,50,0,0,100,dp1399
299,2.22,100,75,75,50,50,0,75,100,50,75,100,75,dp1400
295,1.75,75,100,50,0,100,100,100,75,50,100,75,50,dp1401
295,2.65,75,100,50,0,75,50,50,100,0,100,0,0,dp1402
299,2.22,50,50,0,50,75,0,0,0,0,75,50,75,dp1403
295,2.65,100,100,100,100,0,0,75,75,100,50,100,75,dp1404
299,2.22,100,50,50,75,50,0,0,0,75,0,75,75,dp1405
290,2.22,100,75,0,75,50,50,0,75,100,100,75,75,dp1406
299,1.75,50,100,0,75,75,50,75,0,0,50,0,100,dp1407
290,1.75,0,100,75,0,50,100,50,0,50,0,100,50,dp1408
295,1.75,0,75,0,0,75,0,0,75,100,100,0,0,dp1409
299,2.65,100,50,0,50,50,75,0,0,75,50,75,100,dp1410
290,2.65,0,100,100,50,0,100,100,50,100,100,100,50,dp1411
290,1.75,50,75,0,50,100,100,50,100,100,75,100,0,dp1412
295,2.65,100,50,0,100,75,100,50,75,100,0,75,0,dp1413
295,1.75,50,100,50,0,50,75,100,50,0,100,75,100,dp1414
299,2.22,50,0,75,0,50,75,0,0,0,0,0,75,dp1415
290,2.65,0,50,50,0,100,50,75,0,75,100,0,50,dp1416
299,2.22,50,0,75,100,50,0,0,100,0,50,0,75,dp1417
299,2.22,75,100,0,50,100,0,100,50,50,100,0,75,dp1418
299,2.22,0,0,50,75,0,100,75,100,75,50,100,100,dp1419
295,2.65,0,0,50,75,100,100,0,100,0,50,100,75,dp1420
290,2.22,0,100,0,0,50,75,100,50,75,0,75,0,dp1421
290,2.22,0,50,75,75,0,50,0,50,50,50,75,50,dp1422
299,2.22,75,100,75,75,0,50,100,0,50,100,100,100,dp1423
295,1.75,75,50,75,0,75,100,100,50,50,50,0,50,dp1424
290,2.65,100,100,100,50,50,50,75,50,0,100,75,75,dp1425
299,2.65,75,0,100,75,100,50,75,75,100,75,75,75,dp1426
290,1.75,75,0,50,75,50,100,50,100,75,100,100,50,dp1427
295,2.22,75,75,50,75,75,100,100,50,75,100,0,75,dp1428
290,2.22,75,50,50,50,50,50,75,0,75,75,75,100,dp1429
299,1.75,75,50,100,100,75,75,0,0,50,75,75,75,dp1430
295,1.75,100,100,100,100,50,75,0,0,100,100,50,100,dp1431
290,1.75,75,75,0,0,50,50,0,100,75,0,100,0,dp1432
299,2.65,50,50,50,50,75,100,100,100,0,50,50,75,dp1433
299,1.75,0,100,75,50,100,50,100,50,0,100,50,50,dp1434
299,2.22,75,50,100,0,100,100,50,50,100,75,75,75,dp1435
295,2.22,100,0,50,100,100,0,75,100,100,100,75,75,dp1436
290,2.22,75,50,50,75,100,0,50,100,75,50,50,50,dp1437
295,2.22,0,0,100,100,75,100,0,0,0,50,50,100,dp1438
299,2.65,75,50,0,0,50,75,75,100,100,75,50,75,dp1439
299,2.22,0,50,50,100,50,50,100,100,0,75,50,100,dp1440
290,2.65,100,75,75,50,50,100,75,100,100,75,100,75,dp1441
299,2.65,75,0,75,50,50,50,75,50,0,100,75,50,dp1442
290,1.75,50,0,100,50,100,0,75,75,75,75,100,75,dp1443
295,2.65,100,75,75,75,100,0,75,75,50,0,100,50,dp1444
299,2.22,50,75,0,0,50,75,100,50,100,50,50,75,dp1445
299,1.75,75,50,50,0,75,50,0,0,50,50,100,75,dp1446
290,2.22,100,0,75,50,100,75,100,0,75,100,75,0,dp1447
299,1.75,50,100,100,0,0,50,100,0,50,50,0,100,dp1448
299,2.65,50,75,75,0,50,100,50,0,75,100,50,75,dp1449
295,2.22,50,50,75,100,100,75,75,75,0,50,50,100,dp1450
295,1.75,75,100,100,50,100,75,100,75,0,0,75,50,dp1451
295,1.75,0,0,100,0,0,0,0,50,0,0,50,50,dp1452
299,1.75,0,0,100,0,75,50,100,50,0,0,0,75,dp1453
299,2.22,0,0,0,0,75,50,50,100,75,0,50,50,dp1454
299,1.75,100,50,100,0,50,100,100,75,0,100,75,50,dp1455
299,2.65,100,100,100,75,50,0,75,100,0,50,0,100,dp1456
299,2.65,100,75,100,75,75,75,50,50,100,50,100,0,dp1457
290,2.22,0,0,75,75,100,0,100,100,0,50,0,75,dp1458
290,2.22,100,100,75,75,75,100,75,0,100,50,100,0,dp1459
290,2.65,100,100,100,50,75,0,0,75,0,0,75,0,dp1460
295,2.65,50,0,0,100,75,0,75,75,75,75,75,50,dp1461
299,2.22,0,75,0,75,50,50,50,100,0,100,75,0,dp1462
295,1.75,50,100,100,50,50,75,100,100,75,100,50,0,dp1463
290,2.65,50,0,50,100,100,0,100,75,100,100,100,50,dp1464
295,1.75,0,0,100,50,75,100,100,100,75,0,75,0,dp1465
299,2.22,100,100,100,0,75,50,75,100,50,50,100,75,dp1466
299,2.22,50,100,50,0,50,0,50,100,100,0,100,50,dp1467
295,2.22,75,75,50,100,0,100,0,100,50,75,100,0,dp1468
299,1.75,50,75,0,100,50,50,50,100,100,75,100,75,dp1469
295,2.65,0,50,50,75,50,100,0,75,75,50,100,50,dp1470
295,2.65,50,0,50,50,75,50,100,75,50,0,0,75,dp1471
299,2.22,100,50,0,100,100,100,50,0,75,50,75,100,dp1472
295,1.75,100,75,75,50,75,0,100,75,75,100,50,75,dp1473
295,2.22,75,0,50,75,50,100,0,0,100,100,50,100,dp1474
290,2.65,75,50,0,75,100,75,75,50,100,100,100,50,dp1475
299,2.65,100,0,0,100,0,50,75,50,75,0,0,100,dp1476
290,1.75,100,100,75,0,75,75,50,0,0,50,75,0,dp1477
299,2.22,100,75,0,100,75,75,100,100,100,0,0,75,dp1478
299,2.22,0,75,100,100,0,100,50,75,75,75,0,100,dp1479
295,1.75,75,50,75,75,0,75,50,75,100,75,0,50,dp1480
290,2.65,0,0,0,0,100,100,75,75,50,100,0,0,dp1481
295,1.75,50,75,100,50,0,50,75,0,75,75,50,75,dp1482
290,2.65,75,50,75,100,50,50,0,0,0,0,100,50,dp1483
299,1.75,0,0,75,0,75,50,50,50,100,75,0,0,dp1484
290,1.75,100,0,100,75,50,0,50,75,75,0,75,50,dp1485
290,1.75,50,0,0,50,0,0,50,75,50,0,100,100,dp1486
295,1.75,0,50,0,75,0,50,75,75,100,0,50,100,dp1487
290,1.75,50,100,50,100,100,100,0,100,100,100,75,0,dp1488
299,1.75,50,75,50,100,50,50,50,50,0,75,0,0,dp1489
290,2.22,0,75,0,100,50,100,75,75,75,75,0,50,dp1490
299,2.65,50,100,100,100,0,75,0,100,0,0,0,75,dp1491
299,1.75,0,50,50,50,75,100,50,100,100,100,75,75,dp1492
299,2.65,50,0,0,0,50,0,50,50,50,0,100,0,dp1493
290,2.65,50,100,75,100,100,50,0,50,50,75,50,0,dp1494
295,2.22,100,50,75,100,50,50,75,75,75,100,100,75,dp1495
290,1.75,50,0,50,100,100,0,100,75,75,0,0,50,dp1496
295,2.22,75,75,75,75,50,75,100,75,75,75,0,100,dp1497
295,2.22,75,0,50,50,75,75,50,50,100,0,100,50,dp1498
295,2.65,50,75,50,50,50,0,75,0,50,100,0,75,dp1499
295,1.75,100,0,75,0,100,100,75,100,50,100,50,0,dp1500
295,2.22,0,100,50,100,0,75,100,100,75,75,0,100,dp1501
290,2.22,50,50,100,50,50,0,0,75,75,75,75,0,dp1502
290,1.75,50,50,75,50,100,0,75,75,100,50,75,50,dp1503
295,2.65,50,50,100,100,50,100,50,75,0,100,0,50,dp1504
295,2.22,0,50,100,75,75,100,75,0,50,50,50,0,dp1505
290,1.75,100,0,75,100,100,100,0,100,0,0,100,50,dp1506
295,2.22,75,75,0,50,75,100,50,75,75,100,0,100,dp1507
290,2.65,0,75,75,50,0,0,0,100,50,50,50,100,dp1508
290,1.75,0,50,50,75,100,100,50,75,0,50,100,100,dp1509
290,1.75,0,0,50,0,75,100,50,100,0,50,75,0,dp1510
299,1.75,75,0,50,0,50,0,0,100,75,75,75,0,dp1511
290,1.75,50,50,100,0,75,75,100,75,100,0,75,0,dp1512
295,2.65,50,75,0,100,0,0,0,75,100,50,0,75,dp1513
295,1.75,50,0,50,50,100,100,0,75,100,50,100,100,dp1514
290,2.22,100,50,100,100,75,100,50,50,0,0,75,50,dp1515
295,2.22,75,50,0,75,0,0,75,100,100,0,100,50,dp1516
299,1.75,50,100,50,100,0,50,75,0,50,50,100,0,dp1517
290,1.75,0,100,75,0,100,75,75,100,0,75,0,0,dp1518
295,1.75,50,75,100,50,100,75,0,75,100,75,0,75,dp1519
290,2.22,100,0,0,75,50,0,50,50,75,0,75,100,dp1520
290,2.22,0,0,100,100,50,50,0,75,0,50,75,100,dp1521
295,2.22,75,50,50,50,50,50,50,50,50,100,50,100,dp1522
290,1.75,100,100,50,0,75,0,100,100,50,50,0,50,dp1523
299,2.65,50,75,75,0,75,100,100,0,50,0,50,50,dp1524
295,2.22,50,0,50,75,75,50,75,100,0,0,50,50,dp1525
295,2.65,100,75,0,75,0,75,0,50,75,0,75,100,dp1526
295,1.75,100,75,100,75,50,100,50,0,75,75,50,50,dp1527
290,2.65,75,0,0,50,50,100,0,100,0,75,0,0,dp1528
299,1.75,100,50,50,100,75,0,100,50,50,100,50,100,dp1529
295,1.75,0,0,0,50,75,100,75,50,50,75,75,50,dp1530
295,1.75,0,100,75,50,75,0,0,75,0,50,100,75,dp1531
295,2.22,0,50,75,50,100,50,50,100,50,50,0,75,dp1532
290,2.65,100,100,100,75,75,75,100,75,50,0,100,0,dp1533
295,2.65,0,50,50,0,100,0,100,75,100,75,0,75,dp1534
295,2.65,100,100,100,75,100,100,50,75,50,100,100,100,dp1535
299,1.75,100,100,100,100,75,0,0,0,100,100,0,0,dp1536
295,2.22,50,0,75,100,50,75,100,75,0,0,0,50,dp1537
290,2.22,50,50,50,0,50,0,0,50,0,100,100,75,dp1538
290,1.75,100,50,50,0,50,75,75,100,100,50,0,100,dp1539
299,2.65,0,100,100,100,50,100,75,0,0,75,50,75,dp1540
290,2.65,50,0,50,75,100,75,50,75,100,50,75,50,dp1541
295,1.75,0,50,75,75,75,100,50,50,100,50,50,100,dp1542
290,2.22,100,75,0,75,50,0,100,50,100,0,75,50,dp1543
295,1.75,100,0,50,0,50,0,75,0,75,0,0,100,dp1544
295,1.75,100,0,75,0,50,75,50,50,50,100,50,75,dp1545
290,2.22,75,50,0,75,75,0,75,0,75,75,0,0,dp1546
299,2.65,0,100,0,75,75,75,0,75,100,50,100,0,dp1547
299,1.75,50,0,75,50,50,75,75,75,0,100,0,0,dp1548
299,2.65,100,100,0,50,100,0,50,75,75,0,0,100,dp1549
299,1.75,75,75,100,50,100,0,100,100,75,100,0,50,dp1550
295,1.75,0,100,75,100,50,50,50,100,100,0,75,100,dp1551
290,1.75,0,75,100,0,50,50,50,75,0,75,100,100,dp1552
290,2.22,0,0,0,75,100,0,0,0,75,75,75,0,dp1553
295,2.22,50,100,0,50,50,50,0,50,50,0,100,75,dp1554
295,2.65,100,100,50,0,100,75,75,75,75,100,50,50,dp1555
299,2.22,75,75,0,100,100,75,100,50,75,0,50,0,dp1556
290,2.65,100,0,0,50,0,75,75,100,100,100,75,0,dp1557
295,2.65,100,0,100,75,75,50,75,50,0,75,100,0,dp1558
290,1.75,75,100,50,75,0,50,0,50,75,50,75,0,dp1559
295,1.75,50,100,75,50,50,100,75,75,75,50,0,50,dp1560
295,1.75,75,100,50,0,75,75,50,75,75,0,100,0,dp1561
299,1.75,75,50,0,100,75,75,0,0,100,100,50,100,dp1562
299,2.22,50,50,0,100,50,0,0,50,50,75,50,75,dp1563
295,2.22,100,50,50,75,75,100,50,50,75,0,0,0,dp1564
299,2.65,0,0,50,75,75,0,0,100,75,100,50,100,dp1565
290,2.65,75,100,100,50,50,0,0,0,100,100,75,0,dp1566
299,1.75,50,50,100,75,50,75,75,50,75,50,100,0,dp1567
290,2.22,50,50,50,100,0,75,75,0,100,75,0,100,dp1568
299,2.22,50,100,50,100,0,0,75,100,75,75,0,75,dp1569
295,2.65,100,50,0,100,50,100,50,100,100,50,0,0,dp1570
290,1.75,75,0,100,50,0,75,75,75,50,0,0,0,dp1571
295,2.22,100,75,75,0,50,50,0,0,100,75,75,75,dp1572
290,1.75,75,75,100,50,50,75,100,75,50,75,50,50,dp1573
295,1.75,0,75,50,0,75,75,75,75,75,100,50,75,dp1574
295,1.75,75,100,0,100,50,50,0,100,75,75,0,0,dp1575
290,2.65,75,75,0,75,50,0,75,100,0,50,50,100,dp1576
290,1.75,50,100,0,50,100,50,75,100,0,0,75,100,dp1577
295,1.75,75,75,100,100,0,75,50,75,50,50,0,75,dp1578
295,2.22,100,100,75,100,50,100,75,0,50,50,75,75,dp1579
299,2.65,50,0,100,100,0,0,0,75,50,50,50,75,dp1580
295,2.65,50,0,100,100,75,50,100,0,0,0,75,75,dp1581
295,1.75,50,50,0,50,100,75,50,0,75,75,50,100,dp1582
295,2.65,50,0,50,100,100,50,100,75,50,100,50,50,dp1583
290,2.22,0,100,0,0,0,75,0,50,0,50,0,75,dp1584
290,1.75,75,0,50,0,0,100,100,0,75,100,0,100,dp1585
290,2.22,0,0,0,0,100,50,50,75,0,75,100,75,dp1586
290,2.22,50,0,100,0,100,50,100,0,0,0,100,100,dp1587
295,2.65,75,0,50,100,0,50,0,50,50,75,0,100,dp1588
299,2.65,100,50,100,0,100,50,100,50,50,0,100,100,dp1589
290,2.22,100,0,50,0,100,0,75,50,75,75,50,50,dp1590
290,2.22,75,75,100,50,75,100,100,0,75,0,75,0,dp1591
290,2.22,0,50,100,75,100,75,100,75,0,75,75,100,dp1592
295,2.22,75,75,0,0,75,50,75,0,50,50,0,75,dp1593
299,2.65,0,50,0,75,100,100,100,0,50,0,100,75,dp1594
295,1.75,0,50,50,75,50,75,100,100,0,100,100,75,dp1595
290,2.22,0,100,50,0,0,0,0,75,0,100,100,75,dp1596
295,2.22,100,100,75,50,50,0,0,0,75,100,75,50,dp1597
290,2.65,75,0,75,0,50,100,50,50,0,75,50,50,dp1598
295,2.65,75,0,50,100,75,0,50,100,75,100,75,0,dp1599
295,2.22,75,50,100,0,75,100,75,0,75,50,50,75,dp1600
290,1.75,50,0,75,100,75,50,50,50,0,75,100,75,dp1601
299,2.22,100,75,0,0,75,50,100,75,0,100,0,0,dp1602
299,1.75,100,50,75,100,75,0,0,100,100,50,100,100,dp1603
299,1.75,100,50,100,0,100,75,0,100,75,0,100,75,dp1604
295,2.65,50,100,75,50,0,75,100,0,50,75,75,100,dp1605
290,2.65,75,0,75,0,0,0,100,0,0,50,50,100,dp1606
290,2.22,50,75,0,50,100,75,75,0,0,75,100,0,dp1607
290,2.65,75,0,50,0,50,75,50,100,75,0,0,75,dp1608
299,2.65,0,100,0,50,75,50,0,50,50,0,0,75,dp1609
295,1.75,0,50,0,100,75,75,50,75,0,0,0,0,dp1610
295,2.65,100,75,0,100,50,0,0,100,50,100,50,0,dp1611
